H1YL_8_MV	1580501094	-1759	0
H1YL_8_DV	1580501094	-1760	0
H1YL_7_MV	1580501094	-1718	0
H1YL_7_DV	1580501094	-1720	0
H1YL_6_MV	1580501094	-1628	0
H1YL_6_DV	1580501094	-1630	0
H1YL_5_MV	1580501094	-1628	0
H1YL_5_DV	1580501094	-1630	0
H1YL_4_MV	1580501094	-1548	0
H1YL_4_DV	1580501094	-1550	0
H1YL_3_MV	1580501094	-1597	0
H1YL_3_DV	1580501094	-1600	0
H1YL_2_MV	1580501094	-1528	0
H1YL_2_DV	1580501094	-1530	0
H1YL_1_MV	1580501094	-1548	0
H1YL_1_DV	1580501094	-1550	0
H1XT_23_MV	1580501094	-1499	0
H1XT_23_DV	1580501094	-1500	0
H1XT_22_MV	1580501094	-1519	0
H1XT_22_DV	1580501094	-1520	0
H1XT_21_MV	1580501094	-1489	0
H1XT_21_DV	1580501094	-1490	0
H1XT_20_MV	1580501094	-1409	0
H1XT_20_DV	1580501094	-1410	0
H1XT_19_MV	1580501094	-1409	0
H1XT_19_DV	1580501094	-1410	0
H1XT_18_MV	1580501094	-1419	0
H1XT_18_DV	1580501094	-1420	0
H1XT_17_MV	1580501094	-1428	0
H1XT_17_DV	1580501094	-1430	0
H1XT_16_MV	1580501094	-1500	0
H1XT_16_DV	1580501094	-1500	0
H1XT_15_MV	1580501094	-1510	0
H1XT_15_DV	1580501094	-1510	0
H1XT_14_MV	1580501094	-1461	0
H1XT_14_DV	1580501094	-1460	0
H1XT_13_MV	1580501094	-1491	0
H1XT_13_DV	1580501094	-1490	0
H1XT_12_MV	1580501094	-1421	0
H1XT_12_DV	1580501094	-1420	0
H1XT_11_MV	1580501094	-1451	0
H1XT_11_DV	1580501094	-1450	0
H1XT_10_MV	1580501094	-1451	0
H1XT_10_DV	1580501094	-1450	0
H1XT_9_MV	1580501094	-1461	0
H1XT_9_DV	1580501094	-1460	0
H1XT_8_MV	1580501094	-1361	0
H1XT_8_DV	1580501094	-1360	0
H1XT_7_MV	1580501094	-1561	0
H1XT_7_DV	1580501094	-1560	0
H1XT_6_MV	1580501094	-1441	0
H1XT_6_DV	1580501094	-1440	0
H1XT_5_MV	1580501094	-1441	0
H1XT_5_DV	1580501094	-1440	0
H1XT_4_MV	1580501094	-1451	0
H1XT_4_DV	1580501094	-1450	0
H1XT_3_MV	1580501094	-1401	0
H1XT_3_DV	1580501094	-1400	0
H1XT_2_MV	1580501094	-1511	0
H1XT_2_DV	1580501094	-1510	0
H1XT_1_MV	1580501094	-1511	0
H1XT_1_DV	1580501094	-1510	0
H1XB_23_MV	1580501094	-1451	0
H1XB_23_DV	1580501094	-1450	0
H1XB_22_MV	1580501094	-1431	0
H1XB_22_DV	1580501094	-1430	0
H1XB_21_MV	1580501094	-1602	0
H1XB_21_DV	1580501094	-1600	0
H1XB_20_MV	1580501094	-1553	0
H1XB_20_DV	1580501094	-1550	0
H1XB_19_MV	1580501094	-1582	0
H1XB_19_DV	1580501094	-1580	0
H1XB_18_MV	1580501094	-1371	0
H1XB_18_DV	1580501094	-1370	0
H1XB_17_MV	1580501094	-1522	0
H1XB_17_DV	1580501094	-1520	0
H1XB_16_MV	1580501094	-1602	0
H1XB_16_DV	1580501094	-1600	0
H1XB_15_MV	1580501094	-1531	0
H1XB_15_DV	1580501094	-1530	0
H1XB_14_MV	1580501094	-1561	0
H1XB_14_DV	1580501094	-1560	0
H1XB_13_MV	1580501094	-1533	0
H1XB_13_DV	1580501094	-1530	0
H1XB_12_MV	1580501094	-1611	0
H1XB_12_DV	1580501094	-1610	0
H1XB_11_MV	1580501094	-1602	0
H1XB_11_DV	1580501094	-1600	0
H1XB_10_MV	1580501094	-1512	0
H1XB_10_DV	1580501094	-1510	0
H1XB_9_MV	1580501094	-1501	0
H1XB_9_DV	1580501094	-1500	0
H1XB_8_MV	1580501094	-1492	0
H1XB_8_DV	1580501094	-1490	0
H1XB_7_MV	1580501094	-1471	0
H1XB_7_DV	1580501094	-1470	0
H1XB_6_MV	1580501094	-1491	0
H1XB_6_DV	1580501094	-1490	0
H1XB_5_MV	1580501094	-1400	0
H1XB_5_DV	1580501094	-1400	0
H1XB_4_MV	1580501094	-1421	0
H1XB_4_DV	1580501094	-1420	0
H1XB_3_MV	1580501094	-1451	0
H1XB_3_DV	1580501094	-1450	0
H1XB_2_MV	1580501094	-1371	0
H1XB_2_DV	1580501094	-1370	0
H1XB_1_MV	1580501094	-1612	0
H1XB_1_DV	1580501094	-1610	0
LC_H2_CM	1580501105	1	0
LC_H2_EN	1580501105	1	0
LC_H2_HV	1580501105	1	0
LC_H2_CE	1580501105	1	0
H2XB_1_MV	1580501105	-1492	0
H2XB_1_DV	1580501105	-1490	0
H2XB_2_MV	1580501105	-1553	0
H2XB_2_DV	1580501105	-1550	0
H2XB_3_MV	1580501105	-1476	0
H2XB_3_DV	1580501105	-1450	0
H2XB_4_MV	1580501105	-1493	0
H2XB_4_DV	1580501105	-1490	0
H2XB_5_MV	1580501105	-1413	0
H2XB_5_DV	1580501105	-1410	0
H2XB_6_MV	1580501105	-1503	0
H2XB_6_DV	1580501105	-1500	0
H2XB_7_MV	1580501105	-1563	0
H2XB_7_DV	1580501105	-1560	0
H2XB_8_MV	1580501105	-1493	0
H2XB_8_DV	1580501105	-1490	0
H2XB_9_MV	1580501105	-1424	0
H2XB_9_DV	1580501105	-1420	0
H2XB_10_MV	1580501105	-1552	0
H2XB_10_DV	1580501105	-1550	0
H2XB_11_MV	1580501105	-1573	0
H2XB_11_DV	1580501105	-1570	0
H2XB_12_MV	1580501105	-1517	0
H2XB_12_DV	1580501105	-1515	0
H2XB_13_MV	1580501105	-1552	0
H2XB_13_DV	1580501105	-1550	0
H2XB_14_MV	1580501105	-1552	0
H2XB_14_DV	1580501105	-1550	0
H2XB_15_MV	1580501105	-1532	0
H2XB_15_DV	1580501105	-1530	0
H2XB_16_MV	1580501105	-1453	0
H2XB_16_DV	1580501105	-1450	0
H2YL_1_MV	1580501105	-1621	0
H2YL_1_DV	1580501105	-1620	0
H2YL_2_MV	1580501105	-1631	0
H2YL_2_DV	1580501105	-1630	0
H2YL_3_MV	1580501105	-1591	0
H2YL_3_DV	1580501105	-1590	0
H2YL_4_MV	1580501105	-1621	0
H2YL_4_DV	1580501105	-1620	0
H2YL_5_MV	1580501105	-1572	0
H2YL_5_DV	1580501105	-1570	0
H2YL_6_MV	1580501105	-1581	0
H2YL_6_DV	1580501105	-1580	0
H2YL_7_MV	1580501105	-1541	0
H2YL_7_DV	1580501105	-1540	0
H2YL_8_MV	1580501105	-1591	0
H2YL_8_DV	1580501105	-1590	0
H2YL_9_MV	1580501105	-1550	0
H2YL_9_DV	1580501105	-1550	0
H2YL_10_MV	1580501105	-1561	0
H2YL_10_DV	1580501105	-1560	0
H2YL_11_MV	1580501105	-1582	0
H2YL_11_DV	1580501105	-1580	0
H2YL_12_MV	1580501105	-1622	0
H2YL_12_DV	1580501105	-1620	0
H2YL_13_MV	1580501105	-1571	0
H2YL_13_DV	1580501105	-1570	0
H2YL_14_MV	1580501105	-1612	0
H2YL_14_DV	1580501105	-1610	0
H2YL_15_MV	1580501105	-1682	0
H2YL_15_DV	1580501105	-1680	0
H2YL_16_MV	1580501105	-1582	0
H2YL_16_DV	1580501105	-1580	0
H2YL_17_MV	1580501105	-1653	0
H2YL_17_DV	1580501105	-1650	0
H2YL_18_MV	1580501105	-1642	0
H2YL_18_DV	1580501105	-1640	0
H2YL_19_MV	1580501105	-1603	0
H2YL_19_DV	1580501105	-1600	0
H2YR_1_MV	1580501105	-1522	0
H2YR_1_DV	1580501105	-1520	0
H2YR_2_MV	1580501105	-1634	0
H2YR_2_DV	1580501105	-1630	0
H2YR_3_MV	1580501105	-1522	0
H2YR_3_DV	1580501105	-1520	0
H2YR_4_MV	1580501105	-1543	0
H2YR_4_DV	1580501105	-1540	0
H2YR_5_MV	1580501105	-1693	0
H2YR_5_DV	1580501105	-1690	0
H2YR_6_MV	1580501105	-1582	0
H2YR_6_DV	1580501105	-1580	0
H2YR_7_MV	1580501105	-1601	0
H2YR_7_DV	1580501105	-1600	0
H2YR_8_MV	1580501105	-1623	0
H2YR_8_DV	1580501105	-1620	0
H2YR_9_MV	1580501105	-1783	0
H2YR_9_DV	1580501105	-1780	0
H2YR_10_MV	1580501105	-1442	0
H2YR_10_DV	1580501105	-1440	0
H2YR_11_MV	1580501105	-1503	0
H2YR_11_DV	1580501105	-1500	0
H2YR_12_MV	1580501105	-1522	0
H2YR_12_DV	1580501105	-1520	0
H2YR_13_MV	1580501105	-1552	0
H2YR_13_DV	1580501105	-1550	0
H2YR_14_MV	1580501105	-1488	0
H2YR_14_DV	1580501105	-1480	0
H2YR_15_MV	1580501105	-1488	0
H2YR_15_DV	1580501105	-1480	0
H2YR_16_MV	1580501105	-1498	0
H2YR_16_DV	1580501105	-1490	0
H2YR_17_MV	1580501105	-1476	0
H2YR_17_DV	1580501105	-1470	0
H2YR_18_MV	1580501105	-1477	0
H2YR_18_DV	1580501105	-1470	0
H2YR_19_MV	1580501105	-1658	0
H2YR_19_DV	1580501105	-1650	0
H2XT_1_MV	1580501105	-1508	0
H2XT_1_DV	1580501105	-1500	0
H2XT_2_MV	1580501105	-1508	0
H2XT_2_DV	1580501105	-1500	0
H2XT_3_MV	1580501105	-1507	0
H2XT_3_DV	1580501105	-1500	0
H2XT_4_MV	1580501105	-1557	0
H2XT_4_DV	1580501105	-1550	0
H2XT_5_MV	1580501105	-1460	0
H2XT_5_DV	1580501105	-1450	0
H2XT_6_MV	1580501105	-1556	0
H2XT_6_DV	1580501105	-1550	0
H2XT_7_MV	1580501105	-1557	0
H2XT_7_DV	1580501105	-1550	0
H2XT_8_MV	1580501105	-1508	0
H2XT_8_DV	1580501105	-1500	0
H2XT_9_MV	1580501105	-1460	0
H2XT_9_DV	1580501105	-1450	0
H2XT_10_MV	1580501105	-1460	0
H2XT_10_DV	1580501105	-1450	0
H2XT_11_MV	1580501105	-1502	0
H2XT_11_DV	1580501105	-1500	0
H2XT_12_MV	1580501105	-1503	0
H2XT_12_DV	1580501105	-1500	0
H2XT_13_MV	1580501105	-1452	0
H2XT_13_DV	1580501105	-1450	0
H2XT_14_MV	1580501105	-1502	0
H2XT_14_DV	1580501105	-1500	0
H2XT_15_MV	1580501105	-1553	0
H2XT_15_DV	1580501105	-1550	0
H2XT_16_MV	1580501105	-1502	0
H2XT_16_DV	1580501105	-1500	0
LUMI_1_MV	1580501105	-788	0
LUMI_1_DV	1580501105	-787	0
LUMI_2_MV	1580501105	-632	0
LUMI_2_DV	1580501105	-632	0
LUMI_3_MV	1580501105	-679	0
LUMI_3_DV	1580501105	-678	0
LUMI_4_MV	1580501105	-755	0
LUMI_4_DV	1580501105	-754	0
LC_H3_CM	1580501115	1	0
LC_H3_EN	1580501115	1	0
LC_H3_HV	1580501115	1	0
LC_H3_CE	1580501115	1	0
H3XB_1_MV	1580501115	-1445	0
H3XB_1_DV	1580501115	-1445	0
H3XB_2_MV	1580501115	-1590	0
H3XB_2_DV	1580501115	-1590	0
H3XB_3_MV	1580501115	-1600	0
H3XB_3_DV	1580501115	-1600	0
H3XB_4_MV	1580501115	-1450	0
H3XB_4_DV	1580501115	-1450	0
H3XB_5_MV	1580501115	-1460	0
H3XB_5_DV	1580501115	-1460	0
H3XB_6_MV	1580501115	-1530	0
H3XB_6_DV	1580501115	-1530	0
H3XB_7_MV	1580501115	-1571	0
H3XB_7_DV	1580501115	-1570	0
H3XB_8_MV	1580501115	-1491	0
H3XB_8_DV	1580501115	-1490	0
H3XB_9_MV	1580501115	-1500	0
H3XB_9_DV	1580501115	-1500	0
H3XB_10_MV	1580501115	-1390	0
H3XB_10_DV	1580501115	-1390	0
H3XB_11_MV	1580501115	-1640	0
H3XB_11_DV	1580501115	-1640	0
H3XB_12_MV	1580501115	-1600	0
H3XB_12_DV	1580501115	-1600	0
H3XB_13_MV	1580501115	-1400	0
H3XB_13_DV	1580501115	-1400	0
H3XB_14_MV	1580501115	-1500	0
H3XB_14_DV	1580501115	-1500	0
H3XB_15_MV	1580501115	-1450	0
H3XB_15_DV	1580501115	-1450	0
H3XB_16_MV	1580501115	-1546	0
H3XB_16_DV	1580501115	-1545	0
H3XT_1_MV	1580501115	-1511	0
H3XT_1_DV	1580501115	-1510	0
H3XT_2_MV	1580501115	-1356	0
H3XT_2_DV	1580501115	-1355	0
H3XT_3_MV	1580501115	-1280	0
H3XT_3_DV	1580501115	-1280	0
H3XT_4_MV	1580501115	-1446	0
H3XT_4_DV	1580501115	-1445	0
H3XT_5_MV	1580501115	-1651	0
H3XT_5_DV	1580501115	-1650	0
H3XT_6_MV	1580501115	-1611	0
H3XT_6_DV	1580501115	-1610	0
H3XT_7_MV	1580501115	-1346	0
H3XT_7_DV	1580501115	-1345	0
H3XT_8_MV	1580501115	-1370	0
H3XT_8_DV	1580501115	-1370	0
H3XT_9_MV	1580501115	-1480	0
H3XT_9_DV	1580501115	-1480	0
H3XT_10_MV	1580501115	-1562	0
H3XT_10_DV	1580501115	-1560	0
H3XT_11_MV	1580501115	-1567	0
H3XT_11_DV	1580501115	-1565	0
H3XT_12_MV	1580501115	-1501	0
H3XT_12_DV	1580501115	-1500	0
H3XT_13_MV	1580501115	-1451	0
H3XT_13_DV	1580501115	-1450	0
H3XT_14_MV	1580501115	-1411	0
H3XT_14_DV	1580501115	-1410	0
H3XT_15_MV	1580501115	-1387	0
H3XT_15_DV	1580501115	-1385	0
H3XT_16_MV	1580501115	-1351	0
H3XT_16_DV	1580501115	-1350	0
H4Y1L-l_1_MV	1580501115	-1863	0
H4Y1L-l_1_DV	1580501115	-1860	0
H4Y1L-l_2_MV	1580501115	-1591	0
H4Y1L-l_2_DV	1580501115	-1590	0
H4Y1L-l_3_MV	1580501115	-1722	0
H4Y1L-l_3_DV	1580501115	-1720	0
H4Y1L-l_4_MV	1580501115	-1803	0
H4Y1L-l_4_DV	1580501115	-1800	0
H4Y1L-l_5_MV	1580501115	-1582	0
H4Y1L-l_5_DV	1580501115	-1580	0
H4Y1L-l_6_MV	1580501115	-1672	0
H4Y1L-l_6_DV	1580501115	-1670	0
H4Y1L-l_7_MV	1580501115	-1592	0
H4Y1L-l_7_DV	1580501115	-1590	0
H4Y1L-l_8_MV	1580501115	-1621	0
H4Y1L-l_8_DV	1580501115	-1620	0
H4Y1L-l_9_MV	1580501115	-1451	0
H4Y1L-l_9_DV	1580501115	-1450	0
H4Y1L-l_10_MV	1580501115	-1621	0
H4Y1L-l_10_DV	1580501115	-1620	0
H4Y1L-l_11_MV	1580501115	-1461	0
H4Y1L-l_11_DV	1580501115	-1460	0
H4Y1L-l_12_MV	1580501115	-1631	0
H4Y1L-l_12_DV	1580501115	-1630	0
H4Y1L-l_13_MV	1580501115	-1902	0
H4Y1L-l_13_DV	1580501115	-1900	0
H4Y1L-l_14_MV	1580501115	-1721	0
H4Y1L-l_14_DV	1580501115	-1720	0
H4Y1L-l_15_MV	1580501115	-1812	0
H4Y1L-l_15_DV	1580501115	-1810	0
H4Y1L-l_16_MV	1580501115	-1843	0
H4Y1L-l_16_DV	1580501115	-1840	0
H4Y1L-r_1_MV	1580501115	-1843	0
H4Y1L-r_1_DV	1580501115	-1840	0
H4Y1L-r_2_MV	1580501115	-1651	0
H4Y1L-r_2_DV	1580501115	-1650	0
H4Y1L-r_3_MV	1580501115	-1732	0
H4Y1L-r_3_DV	1580501115	-1730	0
H4Y1L-r_4_MV	1580501115	-1582	0
H4Y1L-r_4_DV	1580501115	-1580	0
H4Y1L-r_5_MV	1580501115	-1722	0
H4Y1L-r_5_DV	1580501115	-1720	0
H4Y1L-r_6_MV	1580501115	-1902	0
H4Y1L-r_6_DV	1580501115	-1900	0
H4Y1L-r_7_MV	1580501115	-1642	0
H4Y1L-r_7_DV	1580501115	-1640	0
H4Y1L-r_8_MV	1580501115	-1762	0
H4Y1L-r_8_DV	1580501115	-1760	0
H4Y1L-r_9_MV	1580501115	-1621	0
H4Y1L-r_9_DV	1580501115	-1620	0
H4Y1L-r_10_MV	1580501115	-1451	0
H4Y1L-r_10_DV	1580501115	-1450	0
H4Y1L-r_11_MV	1580501115	-1531	0
H4Y1L-r_11_DV	1580501115	-1530	0
H4Y1L-r_12_MV	1580501115	-1752	0
H4Y1L-r_12_DV	1580501115	-1750	0
H4Y1L-r_13_MV	1580501115	-1642	0
H4Y1L-r_13_DV	1580501115	-1640	0
H4Y1L-r_14_MV	1580501115	-1772	0
H4Y1L-r_14_DV	1580501115	-1770	0
H4Y1L-r_15_MV	1580501115	-1883	0
H4Y1L-r_15_DV	1580501115	-1880	0
H4Y1L-r_16_MV	1580501115	-1982	0
H4Y1L-r_16_DV	1580501115	-1980	0
H4Y1R-l_1_MV	1580501115	-1904	0
H4Y1R-l_1_DV	1580501115	-1890	0
H4Y1R-l_2_MV	1580501115	-1713	0
H4Y1R-l_2_DV	1580501115	-1700	0
H4Y1R-l_3_MV	1580501115	-1612	0
H4Y1R-l_3_DV	1580501115	-1600	0
H4Y1R-l_4_MV	1580501115	-1571	0
H4Y1R-l_4_DV	1580501115	-1560	0
H4Y1R-l_5_MV	1580501115	-1541	0
H4Y1R-l_5_DV	1580501115	-1530	0
H4Y1R-l_6_MV	1580501115	-1652	0
H4Y1R-l_6_DV	1580501115	-1640	0
H4Y1R-l_7_MV	1580501115	-1753	0
H4Y1R-l_7_DV	1580501115	-1740	0
H4Y1R-l_8_MV	1580501115	-1420	0
H4Y1R-l_8_DV	1580501115	-1410	0
H4Y1R-l_9_MV	1580501115	-1652	0
H4Y1R-l_9_DV	1580501115	-1640	0
H4Y1R-l_10_MV	1580501115	-1622	0
H4Y1R-l_10_DV	1580501115	-1610	0
H4Y1R-l_11_MV	1580501115	-1461	0
H4Y1R-l_11_DV	1580501115	-1450	0
H4Y1R-l_12_MV	1580501115	-1735	0
H4Y1R-l_12_DV	1580501115	-1720	0
H4Y1R-l_13_MV	1580501115	-1299	0
H4Y1R-l_13_DV	1580501115	-1290	0
H4Y1R-l_14_MV	1580501115	-1763	0
H4Y1R-l_14_DV	1580501115	-1750	0
H4Y1R-l_15_MV	1580501115	-1864	0
H4Y1R-l_15_DV	1580501115	-1850	0
H4Y1R-r_16_MV	1580501115	-1795	0
H4Y1R-r_16_DV	1580501115	-1790	0
H4Y1R-r_15_MV	1580501115	-1813	0
H4Y1R-r_15_DV	1580501115	-1810	0
H4Y1R-r_14_MV	1580501115	-1613	0
H4Y1R-r_14_DV	1580501115	-1610	0
H4Y1R-r_13_MV	1580501115	-1663	0
H4Y1R-r_13_DV	1580501115	-1660	0
H4Y1R-r_12_MV	1580501115	-1412	0
H4Y1R-r_12_DV	1580501115	-1410	0
H4Y1R-r_11_MV	1580501115	-1583	0
H4Y1R-r_11_DV	1580501115	-1580	0
H4Y1R-r_10_MV	1580501115	-1484	0
H4Y1R-r_10_DV	1580501115	-1480	0
H4Y1R-r_9_MV	1580501115	-1638	0
H4Y1R-r_9_DV	1580501115	-1635	0
H4Y1R-r_8_MV	1580501115	-1432	0
H4Y1R-r_8_DV	1580501115	-1430	0
H4Y1R-r_7_MV	1580501115	-1803	0
H4Y1R-r_7_DV	1580501115	-1800	0
H4Y1R-r_6_MV	1580501115	-1714	0
H4Y1R-r_6_DV	1580501115	-1710	0
H4Y1R-r_5_MV	1580501115	-1182	0
H4Y1R-r_5_DV	1580501115	-1180	0
H4Y1R-r_4_MV	1580501115	-1804	0
H4Y1R-r_4_DV	1580501115	-1800	0
H4Y1R-r_3_MV	1580501115	-1704	0
H4Y1R-r_3_DV	1580501115	-1700	0
H4Y1R-r_2_MV	1580501115	-1373	0
H4Y1R-r_2_DV	1580501115	-1370	0
H4Y1R-r_1_MV	1580501115	-1754	0
H4Y1R-r_1_DV	1580501115	-1750	0
H4Y2L-l_2_MV	1580501115	-1851	0
H4Y2L-l_2_DV	1580501115	-1850	0
H4Y2L-l_3_MV	1580501115	-1721	0
H4Y2L-l_3_DV	1580501115	-1720	0
H4Y2L-l_4_MV	1580501115	-1900	0
H4Y2L-l_4_DV	1580501115	-1900	0
H4Y2L-l_5_MV	1580501115	-1651	0
H4Y2L-l_5_DV	1580501115	-1650	0
H4Y2L-l_6_MV	1580501115	-1691	0
H4Y2L-l_6_DV	1580501115	-1690	0
H4Y2L-l_7_MV	1580501115	-1501	0
H4Y2L-l_7_DV	1580501115	-1500	0
H4Y2L-l_8_MV	1580501115	-1522	0
H4Y2L-l_8_DV	1580501115	-1520	0
H4Y2L-l_9_MV	1580501115	-1630	0
H4Y2L-l_9_DV	1580501115	-1630	0
H4Y2L-l_10_MV	1580501115	-1721	0
H4Y2L-l_10_DV	1580501115	-1720	0
H4Y2L-l_11_MV	1580501115	-1550	0
H4Y2L-l_11_DV	1580501115	-1550	0
H4Y2L-l_12_MV	1580501115	-1500	0
H4Y2L-l_12_DV	1580501115	-1500	0
H4Y2L-l_13_MV	1580501115	-1731	0
H4Y2L-l_13_DV	1580501115	-1730	0
H4Y2L-l_14_MV	1580501115	-1830	0
H4Y2L-l_14_DV	1580501115	-1830	0
H4Y2L-l_15_MV	1580501115	-1781	0
H4Y2L-l_15_DV	1580501115	-1780	0
H4Y2L-l_16_MV	1580501115	-1900	0
H4Y2L-l_16_DV	1580501115	-1900	0
H4Y2L-r_1_MV	1580501115	-1687	0
H4Y2L-r_1_DV	1580501115	-1680	0
H4Y2L-r_2_MV	1580501115	-1869	0
H4Y2L-r_2_DV	1580501115	-1860	0
H4Y2L-r_3_MV	1580501115	-1747	0
H4Y2L-r_3_DV	1580501115	-1740	0
H4Y2L-r_4_MV	1580501115	-1516	0
H4Y2L-r_4_DV	1580501115	-1510	0
H4Y2L-r_5_MV	1580501115	-1688	0
H4Y2L-r_5_DV	1580501115	-1680	0
H4Y2L-r_6_MV	1580501115	-1708	0
H4Y2L-r_6_DV	1580501115	-1700	0
H4Y2L-r_7_MV	1580501115	-1607	0
H4Y2L-r_7_DV	1580501115	-1600	0
H4Y2L-r_8_MV	1580501115	-1607	0
H4Y2L-r_8_DV	1580501115	-1600	0
H4Y2L-r_9_MV	1580501115	-1576	0
H4Y2L-r_9_DV	1580501115	-1570	0
H4Y2L-r_10_MV	1580501115	-1627	0
H4Y2L-r_10_DV	1580501115	-1620	0
H4Y2L-r_11_MV	1580501115	-1637	0
H4Y2L-r_11_DV	1580501115	-1630	0
H4Y2L-r_12_MV	1580501115	-1748	0
H4Y2L-r_12_DV	1580501115	-1740	0
H4Y2L-r_13_MV	1580501115	-1837	0
H4Y2L-r_13_DV	1580501115	-1830	0
H4Y2L-r_15_MV	1580501115	-1858	0
H4Y2L-r_15_DV	1580501115	-1850	0
H4Y2R-l_1_MV	1580501115	-1903	0
H4Y2R-l_1_DV	1580501115	-1900	0
H4Y2R-l_2_MV	1580501115	-1763	0
H4Y2R-l_2_DV	1580501115	-1760	0
H4Y2R-l_3_MV	1580501115	-1782	0
H4Y2R-l_3_DV	1580501115	-1780	0
H4Y2R-l_4_MV	1580501115	-1703	0
H4Y2R-l_4_DV	1580501115	-1700	0
H4Y2R-l_5_MV	1580501115	-1611	0
H4Y2R-l_5_DV	1580501115	-1610	0
H4Y2R-l_6_MV	1580501115	-1653	0
H4Y2R-l_6_DV	1580501115	-1650	0
H4Y2R-l_7_MV	1580501115	-1753	0
H4Y2R-l_7_DV	1580501115	-1750	0
H4Y2R-l_8_MV	1580501115	-1752	0
H4Y2R-l_8_DV	1580501115	-1750	0
H4Y2R-l_9_MV	1580501115	-1742	0
H4Y2R-l_9_DV	1580501115	-1740	0
H4Y2R-l_10_MV	1580501115	-1703	0
H4Y2R-l_10_DV	1580501115	-1700	0
H4Y2R-l_11_MV	1580501115	-1521	0
H4Y2R-l_11_DV	1580501115	-1520	0
H4Y2R-l_12_MV	1580501115	-1682	0
H4Y2R-l_12_DV	1580501115	-1680	0
H4Y2R-l_13_MV	1580501115	-1643	0
H4Y2R-l_13_DV	1580501115	-1640	0
H4Y2R-l_14_MV	1580501115	-1732	0
H4Y2R-l_14_DV	1580501115	-1730	0
H4Y2R-l_15_MV	1580501115	-1843	0
H4Y2R-l_15_DV	1580501115	-1840	0
H4Y2R-l_16_MV	1580501115	-2002	0
H4Y2R-l_16_DV	1580501115	-2000	0
H4Y2R-r_1_MV	1580501115	-1672	0
H4Y2R-r_1_DV	1580501115	-1670	0
H4Y2R-r_2_MV	1580501115	-1780	0
H4Y2R-r_2_DV	1580501115	-1780	0
H4Y2R-r_3_MV	1580501115	-1709	0
H4Y2R-r_3_DV	1580501115	-1710	0
H4Y2R-r_4_MV	1580501115	-1741	0
H4Y2R-r_4_DV	1580501115	-1740	0
H4Y2R-r_5_MV	1580501115	-1421	0
H4Y2R-r_5_DV	1580501115	-1420	0
H4Y2R-r_6_MV	1580501115	-1510	0
H4Y2R-r_6_DV	1580501115	-1510	0
H4Y2R-r_7_MV	1580501115	-1591	0
