1,two sec long epics BOS signal,BOS,intenger,2,,,,,,1
2,two sec long epics EOS signal,EOS,intenger,2,,,,,,1
3,spill state,BEAM_ON,intenger,1,,,,,,1
4,spill status,SPILL_OK,intenger,1,,,,,,1
5,spill ID,SPILLCOUNTER,intenger,1,,,,,,1
6,heartbeat,TIME5S,intenger,12,,,,,,1
