407,Coil 1 nmr spectrum,PAS_C1_V276,double,10,,,,,,1
408,Coil 1 nmr spectrum,PAS_C1_V277,double,10,,,,,,1
409,Coil 1 nmr spectrum,PAS_C1_V278,double,10,,,,,,1
410,Coil 1 nmr spectrum,PAS_C1_V279,double,10,,,,,,1
411,Coil 1 nmr spectrum,PAS_C1_V280,double,10,,,,,,1
412,Coil 1 nmr spectrum,PAS_C1_V281,double,10,,,,,,1
413,Coil 1 nmr spectrum,PAS_C1_V282,double,10,,,,,,1
414,Coil 1 nmr spectrum,PAS_C1_V283,double,10,,,,,,1
415,Coil 1 nmr spectrum,PAS_C1_V284,double,10,,,,,,1
416,Coil 1 nmr spectrum,PAS_C1_V285,double,10,,,,,,1
417,Coil 1 nmr spectrum,PAS_C1_V286,double,10,,,,,,1
418,Coil 1 nmr spectrum,PAS_C1_V287,double,10,,,,,,1
419,Coil 1 nmr spectrum,PAS_C1_V288,double,10,,,,,,1
420,Coil 1 nmr spectrum,PAS_C1_V289,double,10,,,,,,1
421,Coil 1 nmr spectrum,PAS_C1_V290,double,10,,,,,,1
422,Coil 1 nmr spectrum,PAS_C1_V291,double,10,,,,,,1
423,Coil 1 nmr spectrum,PAS_C1_V292,double,10,,,,,,1
424,Coil 1 nmr spectrum,PAS_C1_V293,double,10,,,,,,1
425,Coil 1 nmr spectrum,PAS_C1_V294,double,10,,,,,,1
426,Coil 1 nmr spectrum,PAS_C1_V295,double,10,,,,,,1
427,Coil 1 nmr spectrum,PAS_C1_V296,double,10,,,,,,1
428,Coil 1 nmr spectrum,PAS_C1_V297,double,10,,,,,,1
429,Coil 1 nmr spectrum,PAS_C1_V298,double,10,,,,,,1
430,Coil 1 nmr spectrum,PAS_C1_V299,double,10,,,,,,1
431,Coil 1 nmr spectrum,PAS_C1_V300,double,10,,,,,,1
432,Coil 1 nmr spectrum,PAS_C1_V301,double,10,,,,,,1
433,Coil 1 nmr spectrum,PAS_C1_V302,double,10,,,,,,1
434,Coil 1 nmr spectrum,PAS_C1_V303,double,10,,,,,,1
435,Coil 1 nmr spectrum,PAS_C1_V304,double,10,,,,,,1
436,Coil 1 nmr spectrum,PAS_C1_V305,double,10,,,,,,1
437,Coil 1 nmr spectrum,PAS_C1_V306,double,10,,,,,,1
438,Coil 1 nmr spectrum,PAS_C1_V307,double,10,,,,,,1
439,Coil 1 nmr spectrum,PAS_C1_V308,double,10,,,,,,1
440,Coil 1 nmr spectrum,PAS_C1_V309,double,10,,,,,,1
441,Coil 1 nmr spectrum,PAS_C1_V310,double,10,,,,,,1
442,Coil 1 nmr spectrum,PAS_C1_V311,double,10,,,,,,1
443,Coil 1 nmr spectrum,PAS_C1_V312,double,10,,,,,,1
444,Coil 1 nmr spectrum,PAS_C1_V313,double,10,,,,,,1
445,Coil 1 nmr spectrum,PAS_C1_V314,double,10,,,,,,1
446,Coil 1 nmr spectrum,PAS_C1_V315,double,10,,,,,,1
447,Coil 1 nmr spectrum,PAS_C1_V316,double,10,,,,,,1
448,Coil 1 nmr spectrum,PAS_C1_V317,double,10,,,,,,1
449,Coil 1 nmr spectrum,PAS_C1_V318,double,10,,,,,,1
450,Coil 1 nmr spectrum,PAS_C1_V319,double,10,,,,,,1
451,Coil 1 nmr spectrum,PAS_C1_V320,double,10,,,,,,1
452,Coil 1 nmr spectrum,PAS_C1_V321,double,10,,,,,,1
453,Coil 1 nmr spectrum,PAS_C1_V322,double,10,,,,,,1
454,Coil 1 nmr spectrum,PAS_C1_V323,double,10,,,,,,1
455,Coil 1 nmr spectrum,PAS_C1_V324,double,10,,,,,,1
456,Coil 1 nmr spectrum,PAS_C1_V325,double,10,,,,,,1
457,Coil 1 nmr spectrum,PAS_C1_V326,double,10,,,,,,1
458,Coil 1 nmr spectrum,PAS_C1_V327,double,10,,,,,,1
459,Coil 1 nmr spectrum,PAS_C1_V328,double,10,,,,,,1
460,Coil 1 nmr spectrum,PAS_C1_V329,double,10,,,,,,1
461,Coil 1 nmr spectrum,PAS_C1_V330,double,10,,,,,,1
462,Coil 1 nmr spectrum,PAS_C1_V331,double,10,,,,,,1
463,Coil 1 nmr spectrum,PAS_C1_V332,double,10,,,,,,1
464,Coil 1 nmr spectrum,PAS_C1_V333,double,10,,,,,,1
465,Coil 1 nmr spectrum,PAS_C1_V334,double,10,,,,,,1
466,Coil 1 nmr spectrum,PAS_C1_V335,double,10,,,,,,1
467,Coil 1 nmr spectrum,PAS_C1_V336,double,10,,,,,,1
468,Coil 1 nmr spectrum,PAS_C1_V337,double,10,,,,,,1
469,Coil 1 nmr spectrum,PAS_C1_V338,double,10,,,,,,1
470,Coil 1 nmr spectrum,PAS_C1_V339,double,10,,,,,,1
471,Coil 1 nmr spectrum,PAS_C1_V340,double,10,,,,,,1
472,Coil 1 nmr spectrum,PAS_C1_V341,double,10,,,,,,1
473,Coil 1 nmr spectrum,PAS_C1_V342,double,10,,,,,,1
474,Coil 1 nmr spectrum,PAS_C1_V343,double,10,,,,,,1
475,Coil 1 nmr spectrum,PAS_C1_V344,double,10,,,,,,1
476,Coil 1 nmr spectrum,PAS_C1_V345,double,10,,,,,,1
477,Coil 1 nmr spectrum,PAS_C1_V346,double,10,,,,,,1
478,Coil 1 nmr spectrum,PAS_C1_V347,double,10,,,,,,1
479,Coil 1 nmr spectrum,PAS_C1_V348,double,10,,,,,,1
480,Coil 1 nmr spectrum,PAS_C1_V349,double,10,,,,,,1
481,Coil 1 nmr spectrum,PAS_C1_V350,double,10,,,,,,1
482,Coil 1 nmr spectrum,PAS_C1_V351,double,10,,,,,,1
483,Coil 1 nmr spectrum,PAS_C1_V352,double,10,,,,,,1
484,Coil 1 nmr spectrum,PAS_C1_V353,double,10,,,,,,1
485,Coil 1 nmr spectrum,PAS_C1_V354,double,10,,,,,,1
486,Coil 1 nmr spectrum,PAS_C1_V355,double,10,,,,,,1
487,Coil 1 nmr spectrum,PAS_C1_V356,double,10,,,,,,1
488,Coil 1 nmr spectrum,PAS_C1_V357,double,10,,,,,,1
489,Coil 1 nmr spectrum,PAS_C1_V358,double,10,,,,,,1
490,Coil 1 nmr spectrum,PAS_C1_V359,double,10,,,,,,1
491,Coil 1 nmr spectrum,PAS_C1_V360,double,10,,,,,,1
492,Coil 1 nmr spectrum,PAS_C1_V361,double,10,,,,,,1
493,Coil 1 nmr spectrum,PAS_C1_V362,double,10,,,,,,1
494,Coil 1 nmr spectrum,PAS_C1_V363,double,10,,,,,,1
495,Coil 1 nmr spectrum,PAS_C1_V364,double,10,,,,,,1
496,Coil 1 nmr spectrum,PAS_C1_V365,double,10,,,,,,1
497,Coil 1 nmr spectrum,PAS_C1_V366,double,10,,,,,,1
498,Coil 1 nmr spectrum,PAS_C1_V367,double,10,,,,,,1
499,Coil 1 nmr spectrum,PAS_C1_V368,double,10,,,,,,1
500,Coil 1 nmr spectrum,PAS_C1_V369,double,10,,,,,,1
501,Coil 1 nmr spectrum,PAS_C1_V370,double,10,,,,,,1
502,Coil 1 nmr spectrum,PAS_C1_V371,double,10,,,,,,1
503,Coil 1 nmr spectrum,PAS_C1_V372,double,10,,,,,,1
504,Coil 1 nmr spectrum,PAS_C1_V373,double,10,,,,,,1
505,Coil 1 nmr spectrum,PAS_C1_V374,double,10,,,,,,1
506,Coil 1 nmr spectrum,PAS_C1_V375,double,10,,,,,,1
507,Coil 1 nmr spectrum,PAS_C1_V376,double,10,,,,,,1
508,Coil 1 nmr spectrum,PAS_C1_V377,double,10,,,,,,1
509,Coil 1 nmr spectrum,PAS_C1_V378,double,10,,,,,,1
510,Coil 1 nmr spectrum,PAS_C1_V379,double,10,,,,,,1
511,Coil 1 nmr spectrum,PAS_C1_V380,double,10,,,,,,1
512,Coil 1 nmr spectrum,PAS_C1_V381,double,10,,,,,,1
513,Coil 1 nmr spectrum,PAS_C1_V382,double,10,,,,,,1
514,Coil 1 nmr spectrum,PAS_C1_V383,double,10,,,,,,1
515,Coil 1 nmr spectrum,PAS_C1_V384,double,10,,,,,,1
516,Coil 1 nmr spectrum,PAS_C1_V385,double,10,,,,,,1
517,Coil 1 nmr spectrum,PAS_C1_V386,double,10,,,,,,1
518,Coil 1 nmr spectrum,PAS_C1_V387,double,10,,,,,,1
519,Coil 1 nmr spectrum,PAS_C1_V388,double,10,,,,,,1
520,Coil 1 nmr spectrum,PAS_C1_V389,double,10,,,,,,1
521,Coil 1 nmr spectrum,PAS_C1_V390,double,10,,,,,,1
522,Coil 1 nmr spectrum,PAS_C1_V391,double,10,,,,,,1
523,Coil 1 nmr spectrum,PAS_C1_V392,double,10,,,,,,1
524,Coil 1 nmr spectrum,PAS_C1_V393,double,10,,,,,,1
525,Coil 1 nmr spectrum,PAS_C1_V394,double,10,,,,,,1
526,Coil 1 nmr spectrum,PAS_C1_V395,double,10,,,,,,1
527,Coil 1 nmr spectrum,PAS_C1_V396,double,10,,,,,,1
528,Coil 1 nmr spectrum,PAS_C1_V397,double,10,,,,,,1
529,Coil 1 nmr spectrum,PAS_C1_V398,double,10,,,,,,1
530,Coil 1 nmr spectrum,PAS_C1_V399,double,10,,,,,,1
531,Coil 1 nmr spectrum,PAS_C1_V400,double,10,,,,,,1
532,Coil 1 nmr spectrum,PAS_C1_V401,double,10,,,,,,1
533,Coil 1 nmr spectrum,PAS_C1_V402,double,10,,,,,,1
534,Coil 1 nmr spectrum,PAS_C1_V403,double,10,,,,,,1
535,Coil 1 nmr spectrum,PAS_C1_V404,double,10,,,,,,1
536,Coil 1 nmr spectrum,PAS_C1_V405,double,10,,,,,,1
537,Coil 1 nmr spectrum,PAS_C1_V406,double,10,,,,,,1
538,Coil 1 nmr spectrum,PAS_C1_V407,double,10,,,,,,1
539,Coil 1 nmr spectrum,PAS_C1_V408,double,10,,,,,,1
540,Coil 1 nmr spectrum,PAS_C1_V409,double,10,,,,,,1
541,Coil 1 nmr spectrum,PAS_C1_V410,double,10,,,,,,1
542,Coil 1 nmr spectrum,PAS_C1_V411,double,10,,,,,,1
543,Coil 1 nmr spectrum,PAS_C1_V412,double,10,,,,,,1
544,Coil 1 nmr spectrum,PAS_C1_V413,double,10,,,,,,1
545,Coil 1 nmr spectrum,PAS_C1_V414,double,10,,,,,,1
546,Coil 1 nmr spectrum,PAS_C1_V415,double,10,,,,,,1
547,Coil 1 nmr spectrum,PAS_C1_V416,double,10,,,,,,1
548,Coil 1 nmr spectrum,PAS_C1_V417,double,10,,,,,,1
549,Coil 1 nmr spectrum,PAS_C1_V418,double,10,,,,,,1
550,Coil 1 nmr spectrum,PAS_C1_V419,double,10,,,,,,1
551,Coil 1 nmr spectrum,PAS_C1_V420,double,10,,,,,,1
552,Coil 1 nmr spectrum,PAS_C1_V421,double,10,,,,,,1
553,Coil 1 nmr spectrum,PAS_C1_V422,double,10,,,,,,1
554,Coil 1 nmr spectrum,PAS_C1_V423,double,10,,,,,,1
555,Coil 1 nmr spectrum,PAS_C1_V424,double,10,,,,,,1
556,Coil 1 nmr spectrum,PAS_C1_V425,double,10,,,,,,1
557,Coil 1 nmr spectrum,PAS_C1_V426,double,10,,,,,,1
558,Coil 1 nmr spectrum,PAS_C1_V427,double,10,,,,,,1
559,Coil 1 nmr spectrum,PAS_C1_V428,double,10,,,,,,1
560,Coil 1 nmr spectrum,PAS_C1_V429,double,10,,,,,,1
561,Coil 1 nmr spectrum,PAS_C1_V430,double,10,,,,,,1
562,Coil 1 nmr spectrum,PAS_C1_V431,double,10,,,,,,1
563,Coil 1 nmr spectrum,PAS_C1_V432,double,10,,,,,,1
564,Coil 1 nmr spectrum,PAS_C1_V433,double,10,,,,,,1
565,Coil 1 nmr spectrum,PAS_C1_V434,double,10,,,,,,1
566,Coil 1 nmr spectrum,PAS_C1_V435,double,10,,,,,,1
567,Coil 1 nmr spectrum,PAS_C1_V436,double,10,,,,,,1
568,Coil 1 nmr spectrum,PAS_C1_V437,double,10,,,,,,1
569,Coil 1 nmr spectrum,PAS_C1_V438,double,10,,,,,,1
570,Coil 1 nmr spectrum,PAS_C1_V439,double,10,,,,,,1
571,Coil 1 nmr spectrum,PAS_C1_V440,double,10,,,,,,1
572,Coil 1 nmr spectrum,PAS_C1_V441,double,10,,,,,,1
573,Coil 1 nmr spectrum,PAS_C1_V442,double,10,,,,,,1
574,Coil 1 nmr spectrum,PAS_C1_V443,double,10,,,,,,1
575,Coil 1 nmr spectrum,PAS_C1_V444,double,10,,,,,,1
576,Coil 1 nmr spectrum,PAS_C1_V445,double,10,,,,,,1
577,Coil 1 nmr spectrum,PAS_C1_V446,double,10,,,,,,1
578,Coil 1 nmr spectrum,PAS_C1_V447,double,10,,,,,,1
579,Coil 1 nmr spectrum,PAS_C1_V448,double,10,,,,,,1
580,Coil 1 nmr spectrum,PAS_C1_V449,double,10,,,,,,1
581,Coil 1 nmr spectrum,PAS_C1_V450,double,10,,,,,,1
582,Coil 1 nmr spectrum,PAS_C1_V451,double,10,,,,,,1
583,Coil 1 nmr spectrum,PAS_C1_V452,double,10,,,,,,1
584,Coil 1 nmr spectrum,PAS_C1_V453,double,10,,,,,,1
585,Coil 1 nmr spectrum,PAS_C1_V454,double,10,,,,,,1
586,Coil 1 nmr spectrum,PAS_C1_V455,double,10,,,,,,1
587,Coil 1 nmr spectrum,PAS_C1_V456,double,10,,,,,,1
588,Coil 1 nmr spectrum,PAS_C1_V457,double,10,,,,,,1
589,Coil 1 nmr spectrum,PAS_C1_V458,double,10,,,,,,1
590,Coil 1 nmr spectrum,PAS_C1_V459,double,10,,,,,,1
591,Coil 1 nmr spectrum,PAS_C1_V460,double,10,,,,,,1
592,Coil 1 nmr spectrum,PAS_C1_V461,double,10,,,,,,1
593,Coil 1 nmr spectrum,PAS_C1_V462,double,10,,,,,,1
594,Coil 1 nmr spectrum,PAS_C1_V463,double,10,,,,,,1
595,Coil 1 nmr spectrum,PAS_C1_V464,double,10,,,,,,1
596,Coil 1 nmr spectrum,PAS_C1_V465,double,10,,,,,,1
597,Coil 1 nmr spectrum,PAS_C1_V466,double,10,,,,,,1
598,Coil 1 nmr spectrum,PAS_C1_V467,double,10,,,,,,1
599,Coil 1 nmr spectrum,PAS_C1_V468,double,10,,,,,,1
600,Coil 1 nmr spectrum,PAS_C1_V469,double,10,,,,,,1
601,Coil 1 nmr spectrum,PAS_C1_V470,double,10,,,,,,1
602,Coil 1 nmr spectrum,PAS_C1_V471,double,10,,,,,,1
603,Coil 1 nmr spectrum,PAS_C1_V472,double,10,,,,,,1
604,Coil 1 nmr spectrum,PAS_C1_V473,double,10,,,,,,1
605,Coil 1 nmr spectrum,PAS_C1_V474,double,10,,,,,,1
606,Coil 1 nmr spectrum,PAS_C1_V475,double,10,,,,,,1
607,Coil 1 nmr spectrum,PAS_C1_V476,double,10,,,,,,1
608,Coil 1 nmr spectrum,PAS_C1_V477,double,10,,,,,,1
609,Coil 1 nmr spectrum,PAS_C1_V478,double,10,,,,,,1
610,Coil 1 nmr spectrum,PAS_C1_V479,double,10,,,,,,1
611,Coil 1 nmr spectrum,PAS_C1_V480,double,10,,,,,,1
612,Coil 1 nmr spectrum,PAS_C1_V481,double,10,,,,,,1
613,Coil 1 nmr spectrum,PAS_C1_V482,double,10,,,,,,1
614,Coil 1 nmr spectrum,PAS_C1_V483,double,10,,,,,,1
615,Coil 1 nmr spectrum,PAS_C1_V484,double,10,,,,,,1
616,Coil 1 nmr spectrum,PAS_C1_V485,double,10,,,,,,1
617,Coil 1 nmr spectrum,PAS_C1_V486,double,10,,,,,,1
618,Coil 1 nmr spectrum,PAS_C1_V487,double,10,,,,,,1
619,Coil 1 nmr spectrum,PAS_C1_V488,double,10,,,,,,1
620,Coil 1 nmr spectrum,PAS_C1_V489,double,10,,,,,,1
621,Coil 1 nmr spectrum,PAS_C1_V490,double,10,,,,,,1
622,Coil 1 nmr spectrum,PAS_C1_V491,double,10,,,,,,1
623,Coil 1 nmr spectrum,PAS_C1_V492,double,10,,,,,,1
624,Coil 1 nmr spectrum,PAS_C1_V493,double,10,,,,,,1
625,Coil 1 nmr spectrum,PAS_C1_V494,double,10,,,,,,1
626,Coil 1 nmr spectrum,PAS_C1_V495,double,10,,,,,,1
627,Coil 1 nmr spectrum,PAS_C1_V496,double,10,,,,,,1
628,Coil 1 nmr spectrum,PAS_C1_V497,double,10,,,,,,1
629,Coil 1 nmr spectrum,PAS_C1_V498,double,10,,,,,,1
630,Coil 1 nmr spectrum,PAS_C1_V499,double,10,,,,,,1
631,Coil 1 nmr spectrum,PAS_C1_V500,double,10,,,,,,1
632,Coil 2 ladder location,PAS_C2_LADL,string,10,,,,,,1
633,Coil 2 board number,PAS_C2_BRDN,integer,10,,,,,,1
634,Coil 2 baseline file,PAS_C2_BAFN,string,10,,,,,,1
635,Coil 2 TE file,PAS_C2_TEFN,string,10,,,,,,1
636,Coil 2 calibration constant,PAS_C2_CALC,double,10,,,,,,1
637,Coil 2 R&S on/off,PAS_C2_RSON,integer,10,,,,,,1
638,Coil 2 RF center frequency,PAS_C2_RFF0,double,10,,,,,,1
639,Coil 2 RF frequency step size,PAS_C2_RFFS,double,10,,,,,,1
640,Coil 2 RF number of frequency steps,PAS_C2_RFFN,integer,10,,,,,,1
641,Coil 2 RF power,PAS_C2_RFPW,double,10,,,,,,1
642,Coil 2 RF switch on/off,PAS_C2_RFON,integer,10,,,,,,1
643,Coil 2 RF attenuation,PAS_C2_RFAT,double,10,,,,,,1
644,Coil 2 gain setting,PAS_C2_GAIN,integer,10,,,,,,1
645,Coil 2 number of sweeps per event,PAS_C2_NSPE,integer,10,,,,,,1
646,Coil 2 LCR tune voltage,PAS_C2_LCRV,double,10,,,,,,1
647,Coil 2 phase tune voltage,PAS_C2_PHAV,double,10,,,,,,1
648,Coil 2 offset voltage,PAS_C2_OFFV,double,10,,,,,,1
649,Coil 2 on board PS voltage,PAS_C2_BPSV,double,10,,,,,,1
650,Coil 2 peak position,PAS_C2_PEF0,double,10,,,,,,1
651,Coil 2 peak amplitude,PAS_C2_PEAM,double,10,,,,,,1
652,Coil 2 signal area,PAS_C2_AREA,double,10,,,,,,1
653,Coil 2 polarization,PAS_C2_POLN,double,10,,,,,,1
654,Coil 2 nmr spectrum,PAS_C2_V1,double,10,,,,,,1
655,Coil 2 nmr spectrum,PAS_C2_V2,double,10,,,,,,1
656,Coil 2 nmr spectrum,PAS_C2_V3,double,10,,,,,,1
657,Coil 2 nmr spectrum,PAS_C2_V4,double,10,,,,,,1
658,Coil 2 nmr spectrum,PAS_C2_V5,double,10,,,,,,1
659,Coil 2 nmr spectrum,PAS_C2_V6,double,10,,,,,,1
660,Coil 2 nmr spectrum,PAS_C2_V7,double,10,,,,,,1
661,Coil 2 nmr spectrum,PAS_C2_V8,double,10,,,,,,1
662,Coil 2 nmr spectrum,PAS_C2_V9,double,10,,,,,,1
663,Coil 2 nmr spectrum,PAS_C2_V10,double,10,,,,,,1
664,Coil 2 nmr spectrum,PAS_C2_V11,double,10,,,,,,1
665,Coil 2 nmr spectrum,PAS_C2_V12,double,10,,,,,,1
666,Coil 2 nmr spectrum,PAS_C2_V13,double,10,,,,,,1
667,Coil 2 nmr spectrum,PAS_C2_V14,double,10,,,,,,1
668,Coil 2 nmr spectrum,PAS_C2_V15,double,10,,,,,,1
669,Coil 2 nmr spectrum,PAS_C2_V16,double,10,,,,,,1
670,Coil 2 nmr spectrum,PAS_C2_V17,double,10,,,,,,1
671,Coil 2 nmr spectrum,PAS_C2_V18,double,10,,,,,,1
672,Coil 2 nmr spectrum,PAS_C2_V19,double,10,,,,,,1
673,Coil 2 nmr spectrum,PAS_C2_V20,double,10,,,,,,1
674,Coil 2 nmr spectrum,PAS_C2_V21,double,10,,,,,,1
675,Coil 2 nmr spectrum,PAS_C2_V22,double,10,,,,,,1
676,Coil 2 nmr spectrum,PAS_C2_V23,double,10,,,,,,1
677,Coil 2 nmr spectrum,PAS_C2_V24,double,10,,,,,,1
678,Coil 2 nmr spectrum,PAS_C2_V25,double,10,,,,,,1
679,Coil 2 nmr spectrum,PAS_C2_V26,double,10,,,,,,1
680,Coil 2 nmr spectrum,PAS_C2_V27,double,10,,,,,,1
681,Coil 2 nmr spectrum,PAS_C2_V28,double,10,,,,,,1
682,Coil 2 nmr spectrum,PAS_C2_V29,double,10,,,,,,1
683,Coil 2 nmr spectrum,PAS_C2_V30,double,10,,,,,,1
684,Coil 2 nmr spectrum,PAS_C2_V31,double,10,,,,,,1
685,Coil 2 nmr spectrum,PAS_C2_V32,double,10,,,,,,1
686,Coil 2 nmr spectrum,PAS_C2_V33,double,10,,,,,,1
687,Coil 2 nmr spectrum,PAS_C2_V34,double,10,,,,,,1
688,Coil 2 nmr spectrum,PAS_C2_V35,double,10,,,,,,1
689,Coil 2 nmr spectrum,PAS_C2_V36,double,10,,,,,,1
690,Coil 2 nmr spectrum,PAS_C2_V37,double,10,,,,,,1
691,Coil 2 nmr spectrum,PAS_C2_V38,double,10,,,,,,1
692,Coil 2 nmr spectrum,PAS_C2_V39,double,10,,,,,,1
693,Coil 2 nmr spectrum,PAS_C2_V40,double,10,,,,,,1
694,Coil 2 nmr spectrum,PAS_C2_V41,double,10,,,,,,1
695,Coil 2 nmr spectrum,PAS_C2_V42,double,10,,,,,,1
696,Coil 2 nmr spectrum,PAS_C2_V43,double,10,,,,,,1
697,Coil 2 nmr spectrum,PAS_C2_V44,double,10,,,,,,1
698,Coil 2 nmr spectrum,PAS_C2_V45,double,10,,,,,,1
699,Coil 2 nmr spectrum,PAS_C2_V46,double,10,,,,,,1
700,Coil 2 nmr spectrum,PAS_C2_V47,double,10,,,,,,1
701,Coil 2 nmr spectrum,PAS_C2_V48,double,10,,,,,,1
702,Coil 2 nmr spectrum,PAS_C2_V49,double,10,,,,,,1
703,Coil 2 nmr spectrum,PAS_C2_V50,double,10,,,,,,1
704,Coil 2 nmr spectrum,PAS_C2_V51,double,10,,,,,,1
705,Coil 2 nmr spectrum,PAS_C2_V52,double,10,,,,,,1
706,Coil 2 nmr spectrum,PAS_C2_V53,double,10,,,,,,1
707,Coil 2 nmr spectrum,PAS_C2_V54,double,10,,,,,,1
708,Coil 2 nmr spectrum,PAS_C2_V55,double,10,,,,,,1
709,Coil 2 nmr spectrum,PAS_C2_V56,double,10,,,,,,1
710,Coil 2 nmr spectrum,PAS_C2_V57,double,10,,,,,,1
711,Coil 2 nmr spectrum,PAS_C2_V58,double,10,,,,,,1
712,Coil 2 nmr spectrum,PAS_C2_V59,double,10,,,,,,1
713,Coil 2 nmr spectrum,PAS_C2_V60,double,10,,,,,,1
714,Coil 2 nmr spectrum,PAS_C2_V61,double,10,,,,,,1
715,Coil 2 nmr spectrum,PAS_C2_V62,double,10,,,,,,1
716,Coil 2 nmr spectrum,PAS_C2_V63,double,10,,,,,,1
717,Coil 2 nmr spectrum,PAS_C2_V64,double,10,,,,,,1
718,Coil 2 nmr spectrum,PAS_C2_V65,double,10,,,,,,1
719,Coil 2 nmr spectrum,PAS_C2_V66,double,10,,,,,,1
720,Coil 2 nmr spectrum,PAS_C2_V67,double,10,,,,,,1
721,Coil 2 nmr spectrum,PAS_C2_V68,double,10,,,,,,1
722,Coil 2 nmr spectrum,PAS_C2_V69,double,10,,,,,,1
723,Coil 2 nmr spectrum,PAS_C2_V70,double,10,,,,,,1
724,Coil 2 nmr spectrum,PAS_C2_V71,double,10,,,,,,1
725,Coil 2 nmr spectrum,PAS_C2_V72,double,10,,,,,,1
726,Coil 2 nmr spectrum,PAS_C2_V73,double,10,,,,,,1
727,Coil 2 nmr spectrum,PAS_C2_V74,double,10,,,,,,1
728,Coil 2 nmr spectrum,PAS_C2_V75,double,10,,,,,,1
729,Coil 2 nmr spectrum,PAS_C2_V76,double,10,,,,,,1
730,Coil 2 nmr spectrum,PAS_C2_V77,double,10,,,,,,1
731,Coil 2 nmr spectrum,PAS_C2_V78,double,10,,,,,,1
732,Coil 2 nmr spectrum,PAS_C2_V79,double,10,,,,,,1
733,Coil 2 nmr spectrum,PAS_C2_V80,double,10,,,,,,1
734,Coil 2 nmr spectrum,PAS_C2_V81,double,10,,,,,,1
735,Coil 2 nmr spectrum,PAS_C2_V82,double,10,,,,,,1
736,Coil 2 nmr spectrum,PAS_C2_V83,double,10,,,,,,1
737,Coil 2 nmr spectrum,PAS_C2_V84,double,10,,,,,,1
738,Coil 2 nmr spectrum,PAS_C2_V85,double,10,,,,,,1
739,Coil 2 nmr spectrum,PAS_C2_V86,double,10,,,,,,1
740,Coil 2 nmr spectrum,PAS_C2_V87,double,10,,,,,,1
741,Coil 2 nmr spectrum,PAS_C2_V88,double,10,,,,,,1
742,Coil 2 nmr spectrum,PAS_C2_V89,double,10,,,,,,1
743,Coil 2 nmr spectrum,PAS_C2_V90,double,10,,,,,,1
744,Coil 2 nmr spectrum,PAS_C2_V91,double,10,,,,,,1
745,Coil 2 nmr spectrum,PAS_C2_V92,double,10,,,,,,1
746,Coil 2 nmr spectrum,PAS_C2_V93,double,10,,,,,,1
747,Coil 2 nmr spectrum,PAS_C2_V94,double,10,,,,,,1
748,Coil 2 nmr spectrum,PAS_C2_V95,double,10,,,,,,1
749,Coil 2 nmr spectrum,PAS_C2_V96,double,10,,,,,,1
750,Coil 2 nmr spectrum,PAS_C2_V97,double,10,,,,,,1
751,Coil 2 nmr spectrum,PAS_C2_V98,double,10,,,,,,1
752,Coil 2 nmr spectrum,PAS_C2_V99,double,10,,,,,,1
753,Coil 2 nmr spectrum,PAS_C2_V100,double,10,,,,,,1
754,Coil 2 nmr spectrum,PAS_C2_V101,double,10,,,,,,1
755,Coil 2 nmr spectrum,PAS_C2_V102,double,10,,,,,,1
756,Coil 2 nmr spectrum,PAS_C2_V103,double,10,,,,,,1
757,Coil 2 nmr spectrum,PAS_C2_V104,double,10,,,,,,1
758,Coil 2 nmr spectrum,PAS_C2_V105,double,10,,,,,,1
759,Coil 2 nmr spectrum,PAS_C2_V106,double,10,,,,,,1
760,Coil 2 nmr spectrum,PAS_C2_V107,double,10,,,,,,1
761,Coil 2 nmr spectrum,PAS_C2_V108,double,10,,,,,,1
762,Coil 2 nmr spectrum,PAS_C2_V109,double,10,,,,,,1
763,Coil 2 nmr spectrum,PAS_C2_V110,double,10,,,,,,1
764,Coil 2 nmr spectrum,PAS_C2_V111,double,10,,,,,,1
765,Coil 2 nmr spectrum,PAS_C2_V112,double,10,,,,,,1
766,Coil 2 nmr spectrum,PAS_C2_V113,double,10,,,,,,1
767,Coil 2 nmr spectrum,PAS_C2_V114,double,10,,,,,,1
768,Coil 2 nmr spectrum,PAS_C2_V115,double,10,,,,,,1
769,Coil 2 nmr spectrum,PAS_C2_V116,double,10,,,,,,1
770,Coil 2 nmr spectrum,PAS_C2_V117,double,10,,,,,,1
771,Coil 2 nmr spectrum,PAS_C2_V118,double,10,,,,,,1
772,Coil 2 nmr spectrum,PAS_C2_V119,double,10,,,,,,1
773,Coil 2 nmr spectrum,PAS_C2_V120,double,10,,,,,,1
774,Coil 2 nmr spectrum,PAS_C2_V121,double,10,,,,,,1
775,Coil 2 nmr spectrum,PAS_C2_V122,double,10,,,,,,1
776,Coil 2 nmr spectrum,PAS_C2_V123,double,10,,,,,,1
777,Coil 2 nmr spectrum,PAS_C2_V124,double,10,,,,,,1
778,Coil 2 nmr spectrum,PAS_C2_V125,double,10,,,,,,1
779,Coil 2 nmr spectrum,PAS_C2_V126,double,10,,,,,,1
780,Coil 2 nmr spectrum,PAS_C2_V127,double,10,,,,,,1
781,Coil 2 nmr spectrum,PAS_C2_V128,double,10,,,,,,1
782,Coil 2 nmr spectrum,PAS_C2_V129,double,10,,,,,,1
783,Coil 2 nmr spectrum,PAS_C2_V130,double,10,,,,,,1
784,Coil 2 nmr spectrum,PAS_C2_V131,double,10,,,,,,1
