218,DP1; LT qdrnt; brd 4; SiPM 14 voltage,DP1_LT4_CH14_V,double,1,V,49.5,52.25,57.75,60.5,2,1
219,DP1; LT qdrnt; brd 4; SiPM 15 voltage,DP1_LT4_CH15_V,double,1,V,49.5,52.25,57.75,60.5,2,1
220,DP1; LT qdrnt; brd 4; SiPM 16 voltage,DP1_LT4_CH16_V,double,1,V,49.5,52.25,57.75,60.5,2,1
221,DP1; LT qdrnt; brd 4; SiPM 17 voltage,DP1_LT4_CH17_V,double,1,V,49.5,52.25,57.75,60.5,2,1
222,DP1; LT qdrnt; brd 4; SiPM 18 voltage,DP1_LT4_CH18_V,double,1,V,49.5,52.25,57.75,60.5,2,1
223,DP1; LT qdrnt; brd 4; SiPM 19 voltage,DP1_LT4_CH19_V,double,1,V,49.5,52.25,57.75,60.5,2,1
224,DP1; LT qdrnt; brd 4; SiPM 20 voltage,DP1_LT4_CH20_V,double,1,V,49.5,52.25,57.75,60.5,2,1
225,DP1; LB qdrnt; brd 1; SiPM 1 voltage,DP1_LB1_CH1_V,double,1,V,49.5,52.25,57.75,60.5,2,1
226,DP1; LB qdrnt; brd 1; SiPM 2 voltage,DP1_LB1_CH2_V,double,1,V,49.5,52.25,57.75,60.5,2,1
227,DP1; LB qdrnt; brd 1; SiPM 3 voltage,DP1_LB1_CH3_V,double,1,V,49.5,52.25,57.75,60.5,2,1
228,DP1; LB qdrnt; brd 1; SiPM 4 voltage,DP1_LB1_CH4_V,double,1,V,49.5,52.25,57.75,60.5,2,1
229,DP1; LB qdrnt; brd 1; SiPM 5 voltage,DP1_LB1_CH5_V,double,1,V,49.5,52.25,57.75,60.5,2,1
230,DP1; LB qdrnt; brd 1; SiPM 6 voltage,DP1_LB1_CH6_V,double,1,V,49.5,52.25,57.75,60.5,2,1
231,DP1; LB qdrnt; brd 1; SiPM 7 voltage,DP1_LB1_CH7_V,double,1,V,49.5,52.25,57.75,60.5,2,1
232,DP1; LB qdrnt; brd 1; SiPM 8 voltage,DP1_LB1_CH8_V,double,1,V,49.5,52.25,57.75,60.5,2,1
233,DP1; LB qdrnt; brd 1; SiPM 9 voltage,DP1_LB1_CH9_V,double,1,V,49.5,52.25,57.75,60.5,2,1
234,DP1; LB qdrnt; brd 1; SiPM 10 voltage,DP1_LB1_CH10_V,double,1,V,49.5,52.25,57.75,60.5,2,1
235,DP1; LB qdrnt; brd 1; SiPM 11 voltage,DP1_LB1_CH11_V,double,1,V,49.5,52.25,57.75,60.5,2,1
236,DP1; LB qdrnt; brd 1; SiPM 12 voltage,DP1_LB1_CH12_V,double,1,V,49.5,52.25,57.75,60.5,2,1
237,DP1; LB qdrnt; brd 1; SiPM 13 voltage,DP1_LB1_CH13_V,double,1,V,49.5,52.25,57.75,60.5,2,1
238,DP1; LB qdrnt; brd 1; SiPM 14 voltage,DP1_LB1_CH14_V,double,1,V,49.5,52.25,57.75,60.5,2,1
239,DP1; LB qdrnt; brd 1; SiPM 15 voltage,DP1_LB1_CH15_V,double,1,V,49.5,52.25,57.75,60.5,2,1
240,DP1; LB qdrnt; brd 1; SiPM 16 voltage,DP1_LB1_CH16_V,double,1,V,49.5,52.25,57.75,60.5,2,1
241,DP1; LB qdrnt; brd 1; SiPM 17 voltage,DP1_LB1_CH17_V,double,1,V,49.5,52.25,57.75,60.5,2,1
242,DP1; LB qdrnt; brd 1; SiPM 18 voltage,DP1_LB1_CH18_V,double,1,V,49.5,52.25,57.75,60.5,2,1
243,DP1; LB qdrnt; brd 1; SiPM 19 voltage,DP1_LB1_CH19_V,double,1,V,49.5,52.25,57.75,60.5,2,1
244,DP1; LB qdrnt; brd 1; SiPM 20 voltage,DP1_LB1_CH20_V,double,1,V,49.5,52.25,57.75,60.5,2,1
245,DP1; LB qdrnt; brd 2; SiPM 1 voltage,DP1_LB2_CH1_V,double,1,V,49.5,52.25,57.75,60.5,2,1
246,DP1; LB qdrnt; brd 2; SiPM 2 voltage,DP1_LB2_CH2_V,double,1,V,49.5,52.25,57.75,60.5,2,1
247,DP1; LB qdrnt; brd 2; SiPM 3 voltage,DP1_LB2_CH3_V,double,1,V,49.5,52.25,57.75,60.5,2,1
248,DP1; LB qdrnt; brd 2; SiPM 4 voltage,DP1_LB2_CH4_V,double,1,V,49.5,52.25,57.75,60.5,2,1
249,DP1; LB qdrnt; brd 2; SiPM 5 voltage,DP1_LB2_CH5_V,double,1,V,49.5,52.25,57.75,60.5,2,1
250,DP1; LB qdrnt; brd 2; SiPM 6 voltage,DP1_LB2_CH6_V,double,1,V,49.5,52.25,57.75,60.5,2,1
251,DP1; LB qdrnt; brd 2; SiPM 7 voltage,DP1_LB2_CH7_V,double,1,V,49.5,52.25,57.75,60.5,2,1
252,DP1; LB qdrnt; brd 2; SiPM 8 voltage,DP1_LB2_CH8_V,double,1,V,49.5,52.25,57.75,60.5,2,1
253,DP1; LB qdrnt; brd 2; SiPM 9 voltage,DP1_LB2_CH9_V,double,1,V,49.5,52.25,57.75,60.5,2,1
254,DP1; LB qdrnt; brd 2; SiPM 10 voltage,DP1_LB2_CH10_V,double,1,V,49.5,52.25,57.75,60.5,2,1
255,DP1; LB qdrnt; brd 2; SiPM 11 voltage,DP1_LB2_CH11_V,double,1,V,49.5,52.25,57.75,60.5,2,1
256,DP1; LB qdrnt; brd 2; SiPM 12 voltage,DP1_LB2_CH12_V,double,1,V,49.5,52.25,57.75,60.5,2,1
257,DP1; LB qdrnt; brd 2; SiPM 13 voltage,DP1_LB2_CH13_V,double,1,V,49.5,52.25,57.75,60.5,2,1
258,DP1; LB qdrnt; brd 2; SiPM 14 voltage,DP1_LB2_CH14_V,double,1,V,49.5,52.25,57.75,60.5,2,1
259,DP1; LB qdrnt; brd 2; SiPM 15 voltage,DP1_LB2_CH15_V,double,1,V,49.5,52.25,57.75,60.5,2,1
260,DP1; LB qdrnt; brd 2; SiPM 16 voltage,DP1_LB2_CH16_V,double,1,V,49.5,52.25,57.75,60.5,2,1
261,DP1; LB qdrnt; brd 2; SiPM 17 voltage,DP1_LB2_CH17_V,double,1,V,49.5,52.25,57.75,60.5,2,1
262,DP1; LB qdrnt; brd 2; SiPM 18 voltage,DP1_LB2_CH18_V,double,1,V,49.5,52.25,57.75,60.5,2,1
263,DP1; LB qdrnt; brd 2; SiPM 19 voltage,DP1_LB2_CH19_V,double,1,V,49.5,52.25,57.75,60.5,2,1
264,DP1; LB qdrnt; brd 2; SiPM 20 voltage,DP1_LB2_CH20_V,double,1,V,49.5,52.25,57.75,60.5,2,1
265,DP1; LB qdrnt; brd 3; SiPM 1 voltage,DP1_LB3_CH1_V,double,1,V,49.5,52.25,57.75,60.5,2,1
266,DP1; LB qdrnt; brd 3; SiPM 2 voltage,DP1_LB3_CH2_V,double,1,V,49.5,52.25,57.75,60.5,2,1
267,DP1; LB qdrnt; brd 3; SiPM 3 voltage,DP1_LB3_CH3_V,double,1,V,49.5,52.25,57.75,60.5,2,1
268,DP1; LB qdrnt; brd 3; SiPM 4 voltage,DP1_LB3_CH4_V,double,1,V,49.5,52.25,57.75,60.5,2,1
269,DP1; LB qdrnt; brd 3; SiPM 5 voltage,DP1_LB3_CH5_V,double,1,V,49.5,52.25,57.75,60.5,2,1
270,DP1; LB qdrnt; brd 3; SiPM 6 voltage,DP1_LB3_CH6_V,double,1,V,49.5,52.25,57.75,60.5,2,1
271,DP1; LB qdrnt; brd 3; SiPM 7 voltage,DP1_LB3_CH7_V,double,1,V,49.5,52.25,57.75,60.5,2,1
272,DP1; LB qdrnt; brd 3; SiPM 8 voltage,DP1_LB3_CH8_V,double,1,V,49.5,52.25,57.75,60.5,2,1
273,DP1; LB qdrnt; brd 3; SiPM 9 voltage,DP1_LB3_CH9_V,double,1,V,49.5,52.25,57.75,60.5,2,1
274,DP1; LB qdrnt; brd 3; SiPM 10 voltage,DP1_LB3_CH10_V,double,1,V,49.5,52.25,57.75,60.5,2,1
275,DP1; LB qdrnt; brd 3; SiPM 11 voltage,DP1_LB3_CH11_V,double,1,V,49.5,52.25,57.75,60.5,2,1
276,DP1; LB qdrnt; brd 3; SiPM 12 voltage,DP1_LB3_CH12_V,double,1,V,49.5,52.25,57.75,60.5,2,1
277,DP1; LB qdrnt; brd 3; SiPM 13 voltage,DP1_LB3_CH13_V,double,1,V,49.5,52.25,57.75,60.5,2,1
278,DP1; LB qdrnt; brd 3; SiPM 14 voltage,DP1_LB3_CH14_V,double,1,V,49.5,52.25,57.75,60.5,2,1
279,DP1; LB qdrnt; brd 3; SiPM 15 voltage,DP1_LB3_CH15_V,double,1,V,49.5,52.25,57.75,60.5,2,1
280,DP1; LB qdrnt; brd 3; SiPM 16 voltage,DP1_LB3_CH16_V,double,1,V,49.5,52.25,57.75,60.5,2,1
281,DP1; LB qdrnt; brd 3; SiPM 17 voltage,DP1_LB3_CH17_V,double,1,V,49.5,52.25,57.75,60.5,2,1
282,DP1; LB qdrnt; brd 3; SiPM 18 voltage,DP1_LB3_CH18_V,double,1,V,49.5,52.25,57.75,60.5,2,1
283,DP1; LB qdrnt; brd 3; SiPM 19 voltage,DP1_LB3_CH19_V,double,1,V,49.5,52.25,57.75,60.5,2,1
284,DP1; LB qdrnt; brd 3; SiPM 20 voltage,DP1_LB3_CH20_V,double,1,V,49.5,52.25,57.75,60.5,2,1
285,DP1; LB qdrnt; brd 4; SiPM 1 voltage,DP1_LB4_CH1_V,double,1,V,49.5,52.25,57.75,60.5,2,1
286,DP1; LB qdrnt; brd 4; SiPM 2 voltage,DP1_LB4_CH2_V,double,1,V,49.5,52.25,57.75,60.5,2,1
287,DP1; LB qdrnt; brd 4; SiPM 3 voltage,DP1_LB4_CH3_V,double,1,V,49.5,52.25,57.75,60.5,2,1
288,DP1; LB qdrnt; brd 4; SiPM 4 voltage,DP1_LB4_CH4_V,double,1,V,49.5,52.25,57.75,60.5,2,1
289,DP1; LB qdrnt; brd 4; SiPM 5 voltage,DP1_LB4_CH5_V,double,1,V,49.5,52.25,57.75,60.5,2,1
290,DP1; LB qdrnt; brd 4; SiPM 6 voltage,DP1_LB4_CH6_V,double,1,V,49.5,52.25,57.75,60.5,2,1
291,DP1; LB qdrnt; brd 4; SiPM 7 voltage,DP1_LB4_CH7_V,double,1,V,49.5,52.25,57.75,60.5,2,1
292,DP1; LB qdrnt; brd 4; SiPM 8 voltage,DP1_LB4_CH8_V,double,1,V,49.5,52.25,57.75,60.5,2,1
293,DP1; LB qdrnt; brd 4; SiPM 9 voltage,DP1_LB4_CH9_V,double,1,V,49.5,52.25,57.75,60.5,2,1
294,DP1; LB qdrnt; brd 4; SiPM 10 voltage,DP1_LB4_CH10_V,double,1,V,49.5,52.25,57.75,60.5,2,1
295,DP1; LB qdrnt; brd 4; SiPM 11 voltage,DP1_LB4_CH11_V,double,1,V,49.5,52.25,57.75,60.5,2,1
296,DP1; LB qdrnt; brd 4; SiPM 12 voltage,DP1_LB4_CH12_V,double,1,V,49.5,52.25,57.75,60.5,2,1
297,DP1; LB qdrnt; brd 4; SiPM 13 voltage,DP1_LB4_CH13_V,double,1,V,49.5,52.25,57.75,60.5,2,1
298,DP1; LB qdrnt; brd 4; SiPM 14 voltage,DP1_LB4_CH14_V,double,1,V,49.5,52.25,57.75,60.5,2,1
299,DP1; LB qdrnt; brd 4; SiPM 15 voltage,DP1_LB4_CH15_V,double,1,V,49.5,52.25,57.75,60.5,2,1
300,DP1; LB qdrnt; brd 4; SiPM 16 voltage,DP1_LB4_CH16_V,double,1,V,49.5,52.25,57.75,60.5,2,1
301,DP1; LB qdrnt; brd 4; SiPM 17 voltage,DP1_LB4_CH17_V,double,1,V,49.5,52.25,57.75,60.5,2,1
302,DP1; LB qdrnt; brd 4; SiPM 18 voltage,DP1_LB4_CH18_V,double,1,V,49.5,52.25,57.75,60.5,2,1
303,DP1; LB qdrnt; brd 4; SiPM 19 voltage,DP1_LB4_CH19_V,double,1,V,49.5,52.25,57.75,60.5,2,1
304,DP1; LB qdrnt; brd 4; SiPM 20 voltage,DP1_LB4_CH20_V,double,1,V,49.5,52.25,57.75,60.5,2,1
305,DP1; RT qdrnt; brd 1; SiPM 1 voltage,DP1_RT1_CH1_V,double,1,V,49.5,52.25,57.75,60.5,2,1
306,DP1; RT qdrnt; brd 1; SiPM 2 voltage,DP1_RT1_CH2_V,double,1,V,49.5,52.25,57.75,60.5,2,1
307,DP1; RT qdrnt; brd 1; SiPM 3 voltage,DP1_RT1_CH3_V,double,1,V,49.5,52.25,57.75,60.5,2,1
308,DP1; RT qdrnt; brd 1; SiPM 4 voltage,DP1_RT1_CH4_V,double,1,V,49.5,52.25,57.75,60.5,2,1
309,DP1; RT qdrnt; brd 1; SiPM 5 voltage,DP1_RT1_CH5_V,double,1,V,49.5,52.25,57.75,60.5,2,1
310,DP1; RT qdrnt; brd 1; SiPM 6 voltage,DP1_RT1_CH6_V,double,1,V,49.5,52.25,57.75,60.5,2,1
311,DP1; RT qdrnt; brd 1; SiPM 7 voltage,DP1_RT1_CH7_V,double,1,V,49.5,52.25,57.75,60.5,2,1
312,DP1; RT qdrnt; brd 1; SiPM 8 voltage,DP1_RT1_CH8_V,double,1,V,49.5,52.25,57.75,60.5,2,1
313,DP1; RT qdrnt; brd 1; SiPM 9 voltage,DP1_RT1_CH9_V,double,1,V,49.5,52.25,57.75,60.5,2,1
314,DP1; RT qdrnt; brd 1; SiPM 10 voltage,DP1_RT1_CH10_V,double,1,V,49.5,52.25,57.75,60.5,2,1
315,DP1; RT qdrnt; brd 1; SiPM 11 voltage,DP1_RT1_CH11_V,double,1,V,49.5,52.25,57.75,60.5,2,1
316,DP1; RT qdrnt; brd 1; SiPM 12 voltage,DP1_RT1_CH12_V,double,1,V,49.5,52.25,57.75,60.5,2,1
317,DP1; RT qdrnt; brd 1; SiPM 13 voltage,DP1_RT1_CH13_V,double,1,V,49.5,52.25,57.75,60.5,2,1
318,DP1; RT qdrnt; brd 1; SiPM 14 voltage,DP1_RT1_CH14_V,double,1,V,49.5,52.25,57.75,60.5,2,1
319,DP1; RT qdrnt; brd 1; SiPM 15 voltage,DP1_RT1_CH15_V,double,1,V,49.5,52.25,57.75,60.5,2,1
320,DP1; RT qdrnt; brd 1; SiPM 16 voltage,DP1_RT1_CH16_V,double,1,V,49.5,52.25,57.75,60.5,2,1
321,DP1; RT qdrnt; brd 1; SiPM 17 voltage,DP1_RT1_CH17_V,double,1,V,49.5,52.25,57.75,60.5,2,1
322,DP1; RT qdrnt; brd 1; SiPM 18 voltage,DP1_RT1_CH18_V,double,1,V,49.5,52.25,57.75,60.5,2,1
323,DP1; RT qdrnt; brd 1; SiPM 19 voltage,DP1_RT1_CH19_V,double,1,V,49.5,52.25,57.75,60.5,2,1
324,DP1; RT qdrnt; brd 1; SiPM 20 voltage,DP1_RT1_CH20_V,double,1,V,49.5,52.25,57.75,60.5,2,1
325,DP1; RT qdrnt; brd 2; SiPM 1 voltage,DP1_RT2_CH1_V,double,1,V,49.5,52.25,57.75,60.5,2,1
326,DP1; RT qdrnt; brd 2; SiPM 2 voltage,DP1_RT2_CH2_V,double,1,V,49.5,52.25,57.75,60.5,2,1
327,DP1; RT qdrnt; brd 2; SiPM 3 voltage,DP1_RT2_CH3_V,double,1,V,49.5,52.25,57.75,60.5,2,1
328,DP1; RT qdrnt; brd 2; SiPM 4 voltage,DP1_RT2_CH4_V,double,1,V,49.5,52.25,57.75,60.5,2,1
329,DP1; RT qdrnt; brd 2; SiPM 5 voltage,DP1_RT2_CH5_V,double,1,V,49.5,52.25,57.75,60.5,2,1
330,DP1; RT qdrnt; brd 2; SiPM 6 voltage,DP1_RT2_CH6_V,double,1,V,49.5,52.25,57.75,60.5,2,1
331,DP1; RT qdrnt; brd 2; SiPM 7 voltage,DP1_RT2_CH7_V,double,1,V,49.5,52.25,57.75,60.5,2,1
332,DP1; RT qdrnt; brd 2; SiPM 8 voltage,DP1_RT2_CH8_V,double,1,V,49.5,52.25,57.75,60.5,2,1
333,DP1; RT qdrnt; brd 2; SiPM 9 voltage,DP1_RT2_CH9_V,double,1,V,49.5,52.25,57.75,60.5,2,1
334,DP1; RT qdrnt; brd 2; SiPM 10 voltage,DP1_RT2_CH10_V,double,1,V,49.5,52.25,57.75,60.5,2,1
335,DP1; RT qdrnt; brd 2; SiPM 11 voltage,DP1_RT2_CH11_V,double,1,V,49.5,52.25,57.75,60.5,2,1
336,DP1; RT qdrnt; brd 2; SiPM 12 voltage,DP1_RT2_CH12_V,double,1,V,49.5,52.25,57.75,60.5,2,1
337,DP1; RT qdrnt; brd 2; SiPM 13 voltage,DP1_RT2_CH13_V,double,1,V,49.5,52.25,57.75,60.5,2,1
338,DP1; RT qdrnt; brd 2; SiPM 14 voltage,DP1_RT2_CH14_V,double,1,V,49.5,52.25,57.75,60.5,2,1
339,DP1; RT qdrnt; brd 2; SiPM 15 voltage,DP1_RT2_CH15_V,double,1,V,49.5,52.25,57.75,60.5,2,1
340,DP1; RT qdrnt; brd 2; SiPM 16 voltage,DP1_RT2_CH16_V,double,1,V,49.5,52.25,57.75,60.5,2,1
341,DP1; RT qdrnt; brd 2; SiPM 17 voltage,DP1_RT2_CH17_V,double,1,V,49.5,52.25,57.75,60.5,2,1
342,DP1; RT qdrnt; brd 2; SiPM 18 voltage,DP1_RT2_CH18_V,double,1,V,49.5,52.25,57.75,60.5,2,1
343,DP1; RT qdrnt; brd 2; SiPM 19 voltage,DP1_RT2_CH19_V,double,1,V,49.5,52.25,57.75,60.5,2,1
344,DP1; RT qdrnt; brd 2; SiPM 20 voltage,DP1_RT2_CH20_V,double,1,V,49.5,52.25,57.75,60.5,2,1
345,DP1; RT qdrnt; brd 3; SiPM 1 voltage,DP1_RT3_CH1_V,double,1,V,49.5,52.25,57.75,60.5,2,1
346,DP1; RT qdrnt; brd 3; SiPM 2 voltage,DP1_RT3_CH2_V,double,1,V,49.5,52.25,57.75,60.5,2,1
347,DP1; RT qdrnt; brd 3; SiPM 3 voltage,DP1_RT3_CH3_V,double,1,V,49.5,52.25,57.75,60.5,2,1
348,DP1; RT qdrnt; brd 3; SiPM 4 voltage,DP1_RT3_CH4_V,double,1,V,49.5,52.25,57.75,60.5,2,1
349,DP1; RT qdrnt; brd 3; SiPM 5 voltage,DP1_RT3_CH5_V,double,1,V,49.5,52.25,57.75,60.5,2,1
350,DP1; RT qdrnt; brd 3; SiPM 6 voltage,DP1_RT3_CH6_V,double,1,V,49.5,52.25,57.75,60.5,2,1
351,DP1; RT qdrnt; brd 3; SiPM 7 voltage,DP1_RT3_CH7_V,double,1,V,49.5,52.25,57.75,60.5,2,1
352,DP1; RT qdrnt; brd 3; SiPM 8 voltage,DP1_RT3_CH8_V,double,1,V,49.5,52.25,57.75,60.5,2,1
353,DP1; RT qdrnt; brd 3; SiPM 9 voltage,DP1_RT3_CH9_V,double,1,V,49.5,52.25,57.75,60.5,2,1
354,DP1; RT qdrnt; brd 3; SiPM 10 voltage,DP1_RT3_CH10_V,double,1,V,49.5,52.25,57.75,60.5,2,1
355,DP1; RT qdrnt; brd 3; SiPM 11 voltage,DP1_RT3_CH11_V,double,1,V,49.5,52.25,57.75,60.5,2,1
356,DP1; RT qdrnt; brd 3; SiPM 12 voltage,DP1_RT3_CH12_V,double,1,V,49.5,52.25,57.75,60.5,2,1
357,DP1; RT qdrnt; brd 3; SiPM 13 voltage,DP1_RT3_CH13_V,double,1,V,49.5,52.25,57.75,60.5,2,1
358,DP1; RT qdrnt; brd 3; SiPM 14 voltage,DP1_RT3_CH14_V,double,1,V,49.5,52.25,57.75,60.5,2,1
359,DP1; RT qdrnt; brd 3; SiPM 15 voltage,DP1_RT3_CH15_V,double,1,V,49.5,52.25,57.75,60.5,2,1
360,DP1; RT qdrnt; brd 3; SiPM 16 voltage,DP1_RT3_CH16_V,double,1,V,49.5,52.25,57.75,60.5,2,1
361,DP1; RT qdrnt; brd 3; SiPM 17 voltage,DP1_RT3_CH17_V,double,1,V,49.5,52.25,57.75,60.5,2,1
362,DP1; RT qdrnt; brd 3; SiPM 18 voltage,DP1_RT3_CH18_V,double,1,V,49.5,52.25,57.75,60.5,2,1
363,DP1; RT qdrnt; brd 3; SiPM 19 voltage,DP1_RT3_CH19_V,double,1,V,49.5,52.25,57.75,60.5,2,1
364,DP1; RT qdrnt; brd 3; SiPM 20 voltage,DP1_RT3_CH20_V,double,1,V,49.5,52.25,57.75,60.5,2,1
365,DP1; RT qdrnt; brd 4; SiPM 1 voltage,DP1_RT4_CH1_V,double,1,V,49.5,52.25,57.75,60.5,2,1
366,DP1; RT qdrnt; brd 4; SiPM 2 voltage,DP1_RT4_CH2_V,double,1,V,49.5,52.25,57.75,60.5,2,1
367,DP1; RT qdrnt; brd 4; SiPM 3 voltage,DP1_RT4_CH3_V,double,1,V,49.5,52.25,57.75,60.5,2,1
368,DP1; RT qdrnt; brd 4; SiPM 4 voltage,DP1_RT4_CH4_V,double,1,V,49.5,52.25,57.75,60.5,2,1
369,DP1; RT qdrnt; brd 4; SiPM 5 voltage,DP1_RT4_CH5_V,double,1,V,49.5,52.25,57.75,60.5,2,1
370,DP1; RT qdrnt; brd 4; SiPM 6 voltage,DP1_RT4_CH6_V,double,1,V,49.5,52.25,57.75,60.5,2,1
371,DP1; RT qdrnt; brd 4; SiPM 7 voltage,DP1_RT4_CH7_V,double,1,V,49.5,52.25,57.75,60.5,2,1
372,DP1; RT qdrnt; brd 4; SiPM 8 voltage,DP1_RT4_CH8_V,double,1,V,49.5,52.25,57.75,60.5,2,1
373,DP1; RT qdrnt; brd 4; SiPM 9 voltage,DP1_RT4_CH9_V,double,1,V,49.5,52.25,57.75,60.5,2,1
374,DP1; RT qdrnt; brd 4; SiPM 10 voltage,DP1_RT4_CH10_V,double,1,V,49.5,52.25,57.75,60.5,2,1
375,DP1; RT qdrnt; brd 4; SiPM 11 voltage,DP1_RT4_CH11_V,double,1,V,49.5,52.25,57.75,60.5,2,1
376,DP1; RT qdrnt; brd 4; SiPM 12 voltage,DP1_RT4_CH12_V,double,1,V,49.5,52.25,57.75,60.5,2,1
377,DP1; RT qdrnt; brd 4; SiPM 13 voltage,DP1_RT4_CH13_V,double,1,V,49.5,52.25,57.75,60.5,2,1
378,DP1; RT qdrnt; brd 4; SiPM 14 voltage,DP1_RT4_CH14_V,double,1,V,49.5,52.25,57.75,60.5,2,1
379,DP1; RT qdrnt; brd 4; SiPM 15 voltage,DP1_RT4_CH15_V,double,1,V,49.5,52.25,57.75,60.5,2,1
380,DP1; RT qdrnt; brd 4; SiPM 16 voltage,DP1_RT4_CH16_V,double,1,V,49.5,52.25,57.75,60.5,2,1
381,DP1; RT qdrnt; brd 4; SiPM 17 voltage,DP1_RT4_CH17_V,double,1,V,49.5,52.25,57.75,60.5,2,1
382,DP1; RT qdrnt; brd 4; SiPM 18 voltage,DP1_RT4_CH18_V,double,1,V,49.5,52.25,57.75,60.5,2,1
383,DP1; RT qdrnt; brd 4; SiPM 19 voltage,DP1_RT4_CH19_V,double,1,V,49.5,52.25,57.75,60.5,2,1
384,DP1; RT qdrnt; brd 4; SiPM 20 voltage,DP1_RT4_CH20_V,double,1,V,49.5,52.25,57.75,60.5,2,1
385,DP1; RB qdrnt; brd 1; SiPM 1 voltage,DP1_RB1_CH1_V,double,1,V,49.5,52.25,57.75,60.5,2,1
386,DP1; RB qdrnt; brd 1; SiPM 2 voltage,DP1_RB1_CH2_V,double,1,V,49.5,52.25,57.75,60.5,2,1
387,DP1; RB qdrnt; brd 1; SiPM 3 voltage,DP1_RB1_CH3_V,double,1,V,49.5,52.25,57.75,60.5,2,1
388,DP1; RB qdrnt; brd 1; SiPM 4 voltage,DP1_RB1_CH4_V,double,1,V,49.5,52.25,57.75,60.5,2,1
389,DP1; RB qdrnt; brd 1; SiPM 5 voltage,DP1_RB1_CH5_V,double,1,V,49.5,52.25,57.75,60.5,2,1
390,DP1; RB qdrnt; brd 1; SiPM 6 voltage,DP1_RB1_CH6_V,double,1,V,49.5,52.25,57.75,60.5,2,1
391,DP1; RB qdrnt; brd 1; SiPM 7 voltage,DP1_RB1_CH7_V,double,1,V,49.5,52.25,57.75,60.5,2,1
392,DP1; RB qdrnt; brd 1; SiPM 8 voltage,DP1_RB1_CH8_V,double,1,V,49.5,52.25,57.75,60.5,2,1
393,DP1; RB qdrnt; brd 1; SiPM 9 voltage,DP1_RB1_CH9_V,double,1,V,49.5,52.25,57.75,60.5,2,1
394,DP1; RB qdrnt; brd 1; SiPM 10 voltage,DP1_RB1_CH10_V,double,1,V,49.5,52.25,57.75,60.5,2,1
395,DP1; RB qdrnt; brd 1; SiPM 11 voltage,DP1_RB1_CH11_V,double,1,V,49.5,52.25,57.75,60.5,2,1
396,DP1; RB qdrnt; brd 1; SiPM 12 voltage,DP1_RB1_CH12_V,double,1,V,49.5,52.25,57.75,60.5,2,1
397,DP1; RB qdrnt; brd 1; SiPM 13 voltage,DP1_RB1_CH13_V,double,1,V,49.5,52.25,57.75,60.5,2,1
398,DP1; RB qdrnt; brd 1; SiPM 14 voltage,DP1_RB1_CH14_V,double,1,V,49.5,52.25,57.75,60.5,2,1
399,DP1; RB qdrnt; brd 1; SiPM 15 voltage,DP1_RB1_CH15_V,double,1,V,49.5,52.25,57.75,60.5,2,1
400,DP1; RB qdrnt; brd 1; SiPM 16 voltage,DP1_RB1_CH16_V,double,1,V,49.5,52.25,57.75,60.5,2,1
401,DP1; RB qdrnt; brd 1; SiPM 17 voltage,DP1_RB1_CH17_V,double,1,V,49.5,52.25,57.75,60.5,2,1
402,DP1; RB qdrnt; brd 1; SiPM 18 voltage,DP1_RB1_CH18_V,double,1,V,49.5,52.25,57.75,60.5,2,1
403,DP1; RB qdrnt; brd 1; SiPM 19 voltage,DP1_RB1_CH19_V,double,1,V,49.5,52.25,57.75,60.5,2,1
404,DP1; RB qdrnt; brd 1; SiPM 20 voltage,DP1_RB1_CH20_V,double,1,V,49.5,52.25,57.75,60.5,2,1
405,DP1; RB qdrnt; brd 2; SiPM 1 voltage,DP1_RB2_CH1_V,double,1,V,49.5,52.25,57.75,60.5,2,1
406,DP1; RB qdrnt; brd 2; SiPM 2 voltage,DP1_RB2_CH2_V,double,1,V,49.5,52.25,57.75,60.5,2,1
407,DP1; RB qdrnt; brd 2; SiPM 3 voltage,DP1_RB2_CH3_V,double,1,V,49.5,52.25,57.75,60.5,2,1
408,DP1; RB qdrnt; brd 2; SiPM 4 voltage,DP1_RB2_CH4_V,double,1,V,49.5,52.25,57.75,60.5,2,1
409,DP1; RB qdrnt; brd 2; SiPM 5 voltage,DP1_RB2_CH5_V,double,1,V,49.5,52.25,57.75,60.5,2,1
410,DP1; RB qdrnt; brd 2; SiPM 6 voltage,DP1_RB2_CH6_V,double,1,V,49.5,52.25,57.75,60.5,2,1
411,DP1; RB qdrnt; brd 2; SiPM 7 voltage,DP1_RB2_CH7_V,double,1,V,49.5,52.25,57.75,60.5,2,1
412,DP1; RB qdrnt; brd 2; SiPM 8 voltage,DP1_RB2_CH8_V,double,1,V,49.5,52.25,57.75,60.5,2,1
413,DP1; RB qdrnt; brd 2; SiPM 9 voltage,DP1_RB2_CH9_V,double,1,V,49.5,52.25,57.75,60.5,2,1
414,DP1; RB qdrnt; brd 2; SiPM 10 voltage,DP1_RB2_CH10_V,double,1,V,49.5,52.25,57.75,60.5,2,1
415,DP1; RB qdrnt; brd 2; SiPM 11 voltage,DP1_RB2_CH11_V,double,1,V,49.5,52.25,57.75,60.5,2,1
416,DP1; RB qdrnt; brd 2; SiPM 12 voltage,DP1_RB2_CH12_V,double,1,V,49.5,52.25,57.75,60.5,2,1
417,DP1; RB qdrnt; brd 2; SiPM 13 voltage,DP1_RB2_CH13_V,double,1,V,49.5,52.25,57.75,60.5,2,1
